Key,Author
N68845PW,"Hinton, Geoffrey E."
EUVKMKNU,"Salakhutdinov, Ruslan"
EUVKMKNU,"Hinton, Geoffrey E."
KN73BGKG,"Salakhutdinov, Ruslan"
KN73BGKG,"Hinton, Geoffrey E."
XZVHVDZA,"Salakhutdinov, R."
XZVHVDZA,"Hinton, G. E."
38AUVRQR,"Salakhutdinov, Ruslan"
38AUVRQR,"Mnih, Andriy"
38AUVRQR,"Hinton, Geoffrey E."
X7EPSGME,"Salakhutdinov, Ruslan"
X7EPSGME,"Mnih, Andriy"
X7EPSGME,"Hinton, Geoffrey E."
ZA2HQ955,"Salakhutdinov, R."
ZA2HQ955,"Mnih, A."
ZA2HQ955,"Hinton, G. E."
G4TMK63K,"Salakhutdinov, Ruslan"
G4TMK63K,"Murray, Iain"
2TGV2G9E,"Salakhutdinov, Ruslan"
2TGV2G9E,"Hinton, Geoffrey E."
Q7EQKQU5,"Salakhutdinov, Ruslan"
Q7EQKQU5,"Hinton, Geoffrey E."
NSSRVAIT,"Salakhutdinov, Ruslan"
NSSRVAIT,"Hinton, Geoffrey E."
W5QMXM6Q,"Salamon, P."
W5QMXM6Q,"Nulton, J. D."
W5QMXM6Q,"Robinson, J."
W5QMXM6Q,"Petersen, J."
W5QMXM6Q,"Ruppeiner, G."
W5QMXM6Q,"Liao, L."
CF8MKUNU,"Salton, G."
CF8MKUNU,"Buckley, C."
INMG6MD8,"Sanger, T. D."
U7VX5CJK,"Sanger, T. D."
IXWN2XTA,"Sanger, Terence D."
NG9WS76B,"Sanger, Terence D."
8GZQT3SN,"Sarawagi, Sunita"
8GZQT3SN,"Chakrabarti, Soumen"
8GZQT3SN,"Godbole, Shantanu"
EK4HH78C,"Sarkar, P."
EK4HH78C,"Moore, A."
VU8AEAWP,"Sato, M."
4WT9I7E8,"Saul, Lawrence K."
4WT9I7E8,"Jaakkola, Tommi"
4WT9I7E8,"Jordan, Michael I."
CAKAWDSJ,"Saul, L."
CAKAWDSJ,"Roweis, S."
K8N8NH2V,"Saul, Lawrence K."
K8N8NH2V,"Jordan, Michael I."
8TUH5CZ6,"Saul, Lawrence K."
8TUH5CZ6,"Jordan, Michael I."
23HHE6VZ,"Saul, Lawrence K."
23HHE6VZ,"Jordan, Michael I."
2QUDWREP,"Saund, Eric"
BSHMPIQ3,"Scalettar, Richard"
BSHMPIQ3,"Zee, Anthony"
GJG5AJWC,"Schapire, Robert E."
32VPARGQ,"Schapire, Robert E."
32VPARGQ,"Freund, Yoav"
32VPARGQ,"Bartlett, Peter"
32VPARGQ,"Lee, Wee Sun"
4F5XFK5V,"Schapire, Robert E."
QEFFPKNT,"Schapire, R. E."
QEFFPKNT,"Singer, Y."
4AQBTTSP,"Schölkopf, B."
4AQBTTSP,"Burges, C. J. C."
4AQBTTSP,"Smola, A. J."
5HH3SVVW,"Schein, Andrew I."
5HH3SVVW,"Popescul, Alexandrin"
5HH3SVVW,"Ungar, Lyle H."
5HH3SVVW,"Pennock, David M."
ACUPAJQB,"Schein, Andrew I."
ACUPAJQB,"Popescul, Alexandrin"
ACUPAJQB,"Ungar, Lyle H."
ACUPAJQB,"Pennock, David M."
SIHXW67I,"Scheines, R."
22U5JM4G,"Schenkel, M."
22U5JM4G,"Weissman, H."
22U5JM4G,"Guyon, I."
22U5JM4G,"Nohl, C."
22U5JM4G,"Henderson, D."
ZVN9BIR9,"Schenkel, M."
ZVN9BIR9,"Guyon, I."
ZVN9BIR9,"Henderson, D."
FUDXNW5H,"Schraudolph, Nicol N."
FUDXNW5H,"Graepel, Thore"
3D8X454C,"Schmah, Tanya"
3D8X454C,"Hinton, Geoffrey E."
3D8X454C,"Zemel, Richard"
3D8X454C,"Small, Steven L."
3D8X454C,"Strother, Stephen"
PVJ6FH9K,"Schmah, Tanya"
PVJ6FH9K,"Hinton, Geoffrey E."
PVJ6FH9K,"Zemel, Richard"
PVJ6FH9K,"Small, Steven L."
PVJ6FH9K,"Strother, Stephen"
2IR2CUAS,"Schmidhuber, Jürgen"
XMS83AZU,"Schmidhuber, Jürgen"
CM9KJVQK,"Schmidt, Volker"
X5JFFG8V,"Schmitt, M."
D4BD4HSE,"Schneider, Tapio"
RJIZ4EVN,"Schneidman, E."
RJIZ4EVN,"Bialek, W."
RJIZ4EVN,"Berry, M. J."
IW998DTF,"Schölkopf, B."
IW998DTF,"Sung, K."
IW998DTF,"Burges, C."
IW998DTF,"Girosi, F."
IW998DTF,"Niyogi, P."
IW998DTF,"Poggio, T."
IW998DTF,"Vapnik, V."
G3FDI7EA,"Schölkopf, B."
G3FDI7EA,"Smola, A. J."
TPS9NZTB,"Schölkopf, B."
TPS9NZTB,"Smola, A."
TPS9NZTB,"Müller, K.-R."
R3DGUNRA,"Schölkopf, B."
R3DGUNRA,"Smola, A."
R3DGUNRA,"Müller, K.-R."
Z9MTCE8M,"Schölkopf, B."
Z9MTCE8M,"Burges, C. J. C."
Z9MTCE8M,"Smola, A. J."
N3U5H8AV,"Schölkopf, B."
N3U5H8AV,"Mika, S."
N3U5H8AV,"Burges, C."
N3U5H8AV,"Knirsch, P."
N3U5H8AV,"Müller, K.-R."
N3U5H8AV,"Rätsch, G."
N3U5H8AV,"Smola, A."
XN5BHS2X,"Schraudolph, Nicol N."
BVGWBBKB,"Schraudolph, Nicol N."
22HQFBPF,"Schütze, Hinrich"
FQJHRKJ6,"Schutze, H."
5TZ63KWQ,"Schuurmans, Dale"
QDRC9WS3,"Schuurmans, Dale"
QDRC9WS3,"Southey, Finnegan"
65DV78EH,"Schuurmans, D."
65DV78EH,"Southey, F."
GA9UVU45,"Schuurmans, D."
EN5AZTBT,"Schwartz, D. B."
EN5AZTBT,"Samalam, V. K."
EN5AZTBT,"Solla, S. A."
EN5AZTBT,"Denker, J. S."
SQAFN8IN,"Schwenk, Holger"
SQAFN8IN,"Bengio, Yoshua"
VDU4KBNE,"Schwenk, Holger"
VDU4KBNE,"Gauvain, Jean-Luc"
N7ZIVM42,"Schwenk, H."
N7ZIVM42,"Gauvain, J.-L."
PQQ7VISW,"Schwenk, H."
PQQ7VISW,"Gauvain, J.-L."
X74FXCT3,"Schwenk, Holger"
X74FXCT3,"Gauvain, Jean-Luc"
8AUXHD6R,"Schwenk, Holger"
8AUXHD6R,"Gauvain, Jean-Luc"
A4CXKBXV,"Schwenk, Holger"
MHIJJVGR,"Schwenk, Holger"
MHIJJVGR,"Gauvain, Jean-Luc"
82WUXZUQ,"Schwenk, Holger"
82WUXZUQ,"Gauvain, Jean-Luc"
J3TJS9ZS,"Schwenk, Holger"
J3TJS9ZS,"Gauvain, Jean-Luc"
WJ32APP8,"Schwenk, Holger"
AA4QQHS5,"Schraudolph, Nicol N."
AA4QQHS5,"Yu, Jin"
AA4QQHS5,"Günter, Simon"
VUQHVNJZ,"Scofield, C. L."
X6PIIB4G,"Piao, Scott S. L."
X6PIIB4G,"Rayson, Paul"
X6PIIB4G,"Archer, Dawn"
X6PIIB4G,"Wilson, Andrew"
X6PIIB4G,"McEnery, Tony"
CCTT2IXH,"Scott, D. W."
XKECJZWW,"Schaerf, A."
XKECJZWW,"Yoav, S."
XKECJZWW,"Tennenholtz, M."
NH32ZXZR,"Henry J. Scudder, III"
EZEVS8XG,"Searle, J."
6NWA8TWS,"Seeger, Matthias"
SGRG3Q2U,"Seeger, M."
SGRG3Q2U,"Williams, C."
SGRG3Q2U,"Lawrence, N."
N56QIR7P,"Seeger, M."
324UP972,"Seidl, D. R."
324UP972,"Lorenz, D."
KCEUVVB7,"Sejnowski, T. J."
KCEUVVB7,"Rosenberg, C. R."
7SIHMPNT,"Sejnowski, T. J."
7SIHMPNT,"Kienker, P. K."
7SIHMPNT,"Hinton, G."
6JDSE399,"Sejnowski, T. J."
6JDSE399,"Rosenberg, C. R."
JCE3DCIZ,"Seneff, S."
7MMXD65K,"Seneff, S."
MVPZ7M5S,"Seneff, S."
XEAQXB3Z,"Seneff, S."
CHXVXCDQ,"Seneta, E."
KWZQJP23,"Kilgarrif, Adam"
KWZQJP23,"Rosenzweig, Joseph"
R3I2DXVN,"Šerbedžija, Nikola B."
EUGFZMH3,"Serre, T."
EUGFZMH3,"Kreiman, G."
EUGFZMH3,"Kouh, M."
EUGFZMH3,"Cadieu, C."
EUGFZMH3,"Knoblich, U."
EUGFZMH3,"Poggio, T."
ME23IISK,"Serre, T."
ME23IISK,"Kreiman, G."
ME23IISK,"Kouh, M."
ME23IISK,"Cadieu, C."
ME23IISK,"Knoblich, U."
ME23IISK,"Poggio, T."
XK5VKDTM,"Serre, Thomas"
XK5VKDTM,"Wolf, Lior"
XK5VKDTM,"Bileschi, Stanley"
XK5VKDTM,"Riesenhuber, Maximilian"
8Q9JA946,"Seung, Sebastian H."
5GXVRSR5,"Seung, Sebastian H."
CMEK9USJ,"Jain, Viren"
CMEK9USJ,"Seung, Sebastian H."
IHGQPIU2,"Jain, Viren"
IHGQPIU2,"Seung, Sebastian H."
KGMXURSF,"Sha, Fei"
KGMXURSF,"Saul, Lawrence K."
74ZQRZ6H,"Shachter, Ross D."
BCQZUQGM,"Shakhnarovich, Gregory"
BCQZUQGM,"Darrell, Trevor"
BCQZUQGM,"Indyk, Piotr"
2JKSHWN5,"Shannon, C. E."
H5MTRDEW,"Piatetsky-Shapiro, Gregory"
H5MTRDEW,"Steingold, Sam"
9D5UMF4I,"Shardanand, Upendra"
9D5UMF4I,"Maes, Pattie"
F2BG7ZM8,"Sharma, J."
F2BG7ZM8,"Angelucci, A."
F2BG7ZM8,"Sur, M."
RXJURGA5,"Sharpe, W. F."
8GJ9K33K,"Sharpe, W. F."
MC3KDRTE,"Shaw, Blake"
MC3KDRTE,"Jebara, Tony"
Z68G65P9,"Shawe-Taylor, J."
Z68G65P9,"Cristianini, N."
Z68G65P9,"Kandola, J."
N6GMEKVG,"Shawe-Taylor, J."
N6GMEKVG,"Williams, C. K. I."
UBBQB8EB,"Shawe-Taylor, John"
UBBQB8EB,"Bartlett, Peter"
UBBQB8EB,"Williamson, Robert"
UBBQB8EB,"Anthony, Martin"
QBD4AVAC,"Sherrington, D."
QBD4AVAC,"Kirkpatrick, S."
TFV4T9MT,"Shewchuk, Jonathan R"
H9KNEXNK,"Shi, Larry"
H9KNEXNK,"Huang, Weiyun"
SIGIV2WD,"Shi, Jianbo"
SIGIV2WD,"Malik, Jitendra"
FWPKASB6,"Shi, J."
FWPKASB6,"Malik, J."
3HU657KG,"Shimohara, K."
3HU657KG,"Uchiyama, T."
3HU657KG,"Tokunaga, Y."
GTPSC2XE,"Shimohata, Sayori"
GTPSC2XE,"Sugio, Toshiyuki"
GTPSC2XE,"Nagata, Junji"
FEU7M7WF,"Shin, Yoan"
FEU7M7WF,"Ghosh, Joydeep"
8XAFPA8V,
VV2XU5I4,"Shmulevich, Ilya"
VV2XU5I4,"Zhang, Wei"
TFZE685P,"Short, R. D."
TFZE685P,"Fukunaga, K."
KUCP8NWV,"Fukunaga, K."
KUCP8NWV,"Hostetler, L."
QM9XRFH4,"Steinhaus, H."
HE47JSGJ,"Shriki, Oren"
HE47JSGJ,"Sompolinsky, Haim"
HE47JSGJ,"Lee, Daniel D."
S2J3JU3S,"Shriki, Oren"
S2J3JU3S,"Sompolinsky, Haim"
S2J3JU3S,"Lee, Daniel D."
VV2U597Z,"Shumway, R. H."
VV2U597Z,"Stoffer, D. S."
72NXHAG6,"Shumway, R. H."
72NXHAG6,"Stoffer, D. S."
M96BV4H8,"Sichel, D. E."
5IA3NB44,"Siegelmann, H. T."
5IA3NB44,"Sontag, E. D."
ID5WNWKM,"Sietsma, J."
ID5WNWKM,"Dow, R. J. F."
FDI8ZX4Q,"Silver, Daniel L."
FDI8ZX4Q,"Mercer, Robert E."
67VUQJDK,"Silver, Daniel L."
67VUQJDK,"Mercer, Robert E."
6BKX8VUE,"Silver, Daniel L."
6BKX8VUE,"Mercer, Robert E."
6BKX8VUE,"Hurwitz, Gilbert A."
4FC9IFIH,"Silverman, B. W."
2DHGU7HQ,"Silverman, Bernard W."
IQAEQVA4,"Silverman, R. H."
IQAEQVA4,"Noetzel, A. S."
VKXEUT8D,"Simard, D."
VKXEUT8D,"Steinkraus, P. Y."
VKXEUT8D,"Platt, J. C."
HIQX48QZ,"Simard, D."
HIQX48QZ,"Steinkraus, P. Y."
HIQX48QZ,"Platt, J. C."
5C6JNME7,"Simard, P. Y."
5C6JNME7,"Ottaway, M. B."
5C6JNME7,"Ballard, D. H."
ZCC68QFX,"Simard, Patrice"
ZCC68QFX,"Victorri, Bernard"
ZCC68QFX,"LeCun, Yann"
ZCC68QFX,"Denker, John"
43GSPXMC,"Simard, Patrice"
43GSPXMC,"Victorri, Bernard"
43GSPXMC,"LeCun, Yann"
43GSPXMC,"Denker, John"
WZQRI4R3,"Simard, P. Y."
WZQRI4R3,"LeCun, Y."
WZQRI4R3,"Denker, J."
QIVNV9DQ,"Simard, P. Y."
QIVNV9DQ,"LeCun, Y."
QIVNV9DQ,"Denker, J."
58JMIS4G,"Simard, P. Y."
58JMIS4G,"LeCun, Y. A."
58JMIS4G,"Denker, J. S."
58JMIS4G,"Victorri, B."
BPKFJZEM,"Simard, P."
BPKFJZEM,"LeCun, Y."
AKHDPXC9,"Simard, P. Y."
6UJ5HH6N,"Simic, P. D."
28N8WBPH,"Simoncelli, Eero P."
28N8WBPH,"Freeman, William T."
28N8WBPH,"Adelson, Edward H."
28N8WBPH,"Heeger, David J."
B8MHI72P,"Simoncelli, E. P."
JD54WV9Z,"Simoncelli, E. P."
QJAIU9WF,"Simoncelli, E. P."
QJAIU9WF,"Olshausen, B. A."
SXTM7E2N,"Sinex, D. G."
SXTM7E2N,"Geisler, C. D."
SN4VVG65,"Singer, A."
IM9S5AZ7,"Singer, Alexander"
2QFMHN8Q,"Singer, Y."
XIHEDBAJ,"Singer, Y."
4MMTTWBQ,"Singer, Y."
WD3P8G9N,"Singer, Y."
SDZUEEWS,"Singh, S. P."
NHUX8TWB,"Sinkkonen, Janne"
NHUX8TWB,"Kaski, Samuel"
NHUX8TWB,"Nikkilä, Janne"
W7UGR6AR,"Sirat, J.-A."
W7UGR6AR,"Nadal, J.-P."
V7H3CBIR,"Sirosh, Joseph"
V7H3CBIR,"Miikkulainen, Risto"
5PPHKG3V,"Sirosh, J."
5PPHKG3V,"Miikkulainen, R."
C823JZ67,"Sivilotti, M. A."
C823JZ67,"Mahowald, M. A."
C823JZ67,"Mead, C. A."
NUDERH8S,"Siöberg, Jonas"
NUDERH8S,"Ljung, Lennart"
2IDGNVUT,"Sjöberg, J."
2IDGNVUT,"Ljung, L."
5G98NZPF,"Skinner, Burrhus F."
SMWAJT36,"Small, Steven L."
NFDCDNX3,"Smilde, A. K."
IMPSS7RU,"Smith, T. F."
IMPSS7RU,"Waterman, W. S."
SD4Q2GHB,"Smith, S. P."
UA26MPMK,"Smola, A. J."
UA26MPMK,"Schölkopf, B."
KZSNQ8FK,"Smola, A. J."
KZSNQ8FK,"Bartlett, P."
UGUETI3U,"Smola, A. J."
UGUETI3U,"Friess, T."
UGUETI3U,"Schölkopf, B."
R3E246D2,"Smolensky, Paul"
KB9S6T2K,"Smyth, P."
AUPHHZMF,"Smyth, P."
AUPHHZMF,"Heckerman, D."
AUPHHZMF,"Jordan, M. I."
SFZWDD62,"Smyth, P."
N68R8ZNE,"Smyth, P."
VCT3ET9B,"Snapp, Robert R."
VCT3ET9B,"Venkatesh, Santosh S."
EGCF9IM8,"Hinton, G. E."
EGCF9IM8,"Roweis, S."
DSKTF46T,"Hinton, G. E."
DSKTF46T,"Roweis, S."
ZQQCHN5C,"Snow, Rion"
ZQQCHN5C,"Jurafsky, Daniel"
ZQQCHN5C,"Ng, Andrew Y."
I6I4P6UA,Society for Neuroscience
56MGTZMU,"Soffer, B. H."
56MGTZMU,"Dunning, G. J."
56MGTZMU,"Owechko, Y."
56MGTZMU,"Marom, E."
KNG2ENK3,"Sola, M."
KNG2ENK3,"Driffill, J."
PTBCXPS5,"Solla, S. A."
PTBCXPS5,"Levin, E."
PTBCXPS5,"Fleisher, M."
SZRH5JNH,"Solla, S. A."
W5TAQCR5,"Solomonoff, Ray J."
4BCA4ZRS,"Sompolinsky, H."
4BCA4ZRS,"Kanter, I."
SFN2X6D4,"Sompolinsky, H."
XJK67GC8,"Sompolinsky, H."
XJK67GC8,"Crisanti, A."
XJK67GC8,"Sommers, H. J."
AP7DZCSE,"Sondik, E. J."
NB9BIVNP,"Sondik, E. J."
E34QTHMN,"Song, Yangqiu"
E34QTHMN,"Nie, Feiping"
E34QTHMN,"Zhang, Changshui"
WNPPUH3Z,"Song, Yangqiu"
WNPPUH3Z,"Nie, Feiping"
WNPPUH3Z,"Zhang, Changshui"
WNPPUH3Z,"Xiang, Shiming"
VUBBSNF7,"Song, Le"
VUBBSNF7,"Smola, Alex"
VUBBSNF7,"Borgwardt, Karsten"
VUBBSNF7,"Gretton, Arthur"
BG6AAT8G,"Sontag, E. D."
BG6AAT8G,"Sussman, H. J."
VQ5S6ZDM,"Sontag, E. D."
VQ5S6ZDM,"Sussman, H. J."
RMX46NIJ,"Sontag, E. D."
C6PDJUUC,"Soukoulis, C. M."
C6PDJUUC,"Levin, K."
C6PDJUUC,"Grest, G. S."
BNQXNPQZ,"Specht, D. F."
3W9F8M2S,"Specht, D. F."
3PXGH5WZ,"Spiegelhalter, D. J."
3PXGH5WZ,"Dawid, A. P."
3PXGH5WZ,"Lauritzen, S. L."
3PXGH5WZ,"Cowell, R. G."
FDIQF7EJ,"Spielman, D."
FDIQF7EJ,"Teng, S."
55RMCNRG,"Spielman, Daniel A."
55RMCNRG,"Teng, Shang-Hua"
IAPZVQ4D,"Spirkovska, L."
IAPZVQ4D,"Reid, M. B."
5SJMEJHQ,"Spirtes, P."
5SJMEJHQ,"Glymour, C."
5SJMEJHQ,"Scheines, R."
TMTKDU93,"Spirtes, P."
TMTKDU93,"Glymour, C."
FNZJETE8,"Spronck, P."
FNZJETE8,"Kuyper, Sprinkhuizen I."
FNZJETE8,"Postma, E."
9AD8BIAA,"Srebro, N."
9AD8BIAA,"Jaakkola, T."
MMGK6RKB,"Chapelle, Olivier"
MMGK6RKB,"Schölkopf, Bernhard"
MMGK6RKB,"Zien, Alexander"
DBFPZNHA,"Stănescu, Marius"
RI8V73U3,"Steels, L."
FC4K7IFG,"Steinbuch, K."
GZUXE64G,"Steinhaus, Hugo"
947UZAHM,"Steinwart, Ingo"
6TWHMP94,"Stevens, K. N."
6TWHMP94,"Blumstein, S. E."
4IJEQ9S2,"Stevens, K. N."
BDXICN46,"Stevenson, M."
BDXICN46,"Winter, R."
BDXICN46,"Widrow, B."
FVDWGKVH,"Stewart, G. W."
HCS3INM7,"Stewart, G. W."
3TQ8FCK2,"Stinchcombe, M."
3TQ8FCK2,"White, H."
F78FD48J,"Stokbro, K."
F78FD48J,"Umberger, D. K."
F78FD48J,"Hertz, J. A."
43RB2ZQG,"Stolcke, A."
PDF3EW7M,"Stolcke, A."
PDF3EW7M,"Omohundro, S."
WA6RVAE4,"Stolcke, A."
WA6RVAE4,"Omohundro, S. M."
4RH2SBMF,"Stolcke, A."
4RH2SBMF,"Segal, J."
6K2CA8T7,"Stone, C. J."
T8HBZQAS,"Stormo, G. D."
T8HBZQAS,"Schneider, T. D."
T8HBZQAS,"Gold, L."
T8HBZQAS,"Ehrenfeucht, A."
HUJSSU5N,"Stornetta, W. S."
HUJSSU5N,"Hogg, T."
HUJSSU5N,"Huberman, B. A."
28GMNPPF,"Strang, G."
9IJQRZ7M,"Suaudeau, N."
INMQUR8K,"Suddarth, Steven C."
INMQUR8K,"Holden, Alistair D. C."
Q4S9ESIG,"Sudderth, Erik B."
Q4S9ESIG,"Torralba, Antonio"
Q4S9ESIG,"Freeman, William T."
Q4S9ESIG,"Willsky, Alan S."
FGCDZJU8,"Sugiyama, Masashi"
32RM5Z65,"Sun, G. Z."
32RM5Z65,"Chen, H. H."
32RM5Z65,"Lee, Y. C."
32RM5Z65,"Giles, C. L."
FNS3BDSI,"Sundararajan, N."
FNS3BDSI,"Saratchandran, P."
5BQIX99X,"Sutskever, Ilya"
5BQIX99X,"Hinton, Geoffrey E."
2XMMA8NN,"Sutskever, Ilya"
2XMMA8NN,"Hinton, Geoffrey E."
2J5MZ5VE,"Sutskever, I."
2J5MZ5VE,"Hinton, G."
RPF7RUNR,"Sutskever, I."
RPF7RUNR,"Tieleman, T."
RCDWW3NX,"Sutskever, I."
RCDWW3NX,"Tieleman, T."
MG8GNUFI,"Sutton, Richard"
MG8GNUFI,"Barto, Andrew"
VSIA7A45,"Sutton, Charles"
VSIA7A45,"McCallum, Andrew"
C9KXK427,"Getoor, Lise"
C9KXK427,"Taskar, Ben"
UAXUDIZQ,"Sutton, R. S."
98F828RV,"Sutton, R. S."
5JQWE7SX,"Sutton, R. S."
5JQWE7SX,"Barto, A. G."
XVX4FQ3P,"Sutton, R. S."
N9FFSVIR,"Szu, H."
MBWRMCBD,"Szummer, M."
MBWRMCBD,"Jaakkola, T."
34J8J4MA,"Takabatake, Hiroki"
34J8J4MA,"Kotani, Manabu"
34J8J4MA,"Ozawa, Seiichi"
KPEH7HUF,"Takahashi, Naoto"
KPEH7HUF,"Motoki, Minoru"
KPEH7HUF,"Shimazu, Yoshio"
KPEH7HUF,"Tomiura, Yoichi"
KPEH7HUF,"Hitaka, Tory"
E4C6D2EF,"Takens, F."
8URHVGGT,"Takeuchi, A."
8URHVGGT,"Amari, S."
JK3XSEH2,"C, Tam D."
JK3XSEH2,"H, Perkel D."
Q4C7XS4Z,"Tank, D. W."
Q4C7XS4Z,"Hopfield, J. J."
PC3B5NDX,"Tank, D. W."
PC3B5NDX,"Hopfield, J. J."
ITJECF66,"Tank, D. W."
ITJECF66,"Hopfield, J. J."
P8KQ3BRC,"Tanner, M."
ZEEN9Q72,"Tappert, C."
ZEEN9Q72,"Suen, C."
ZEEN9Q72,"Wakahara, T."
5A2RHM58,"Taylor, Graham"
5A2RHM58,"Hinton, Geoffrey E."
5A2RHM58,"Roweis, Sam"
DTZ76WSF,"Taylor, Graham"
DTZ76WSF,"Hinton, Geoffrey E."
DTZ76WSF,"Roweis, Sam"
7C8ZMDBH,"Taylor, Graham"
7C8ZMDBH,"Hinton, Geoffrey E."
7C8ZMDBH,"Roweis, Sam"
94ZDHN4V,"Taylor, Graham"
94ZDHN4V,"Hinton, Geoffrey"
DBNNJZ3J,"Taylor, Graham"
DBNNJZ3J,"Hinton, Geoffrey"
5TX76P5X,"Taylor, Graham"
5TX76P5X,"Sigal, Leonid"
5TX76P5X,"Fleet, David"
5TX76P5X,"Hinton, Geoffrey"
2EFSPC6P,"Taylor, G.W."
2EFSPC6P,"Hinton, G.E."
SSGN4HZZ,"Salzmann, Mathieu"
SSGN4HZZ,"Urtasun, Raquel"
2G3CH54H,"Taylor, W. K."
W4W2FPGI,"Tebelskis, J."
W4W2FPGI,"Waibel, A."
W4W2FPGI,"Petek, B."
W4W2FPGI,"Schmidbauer, O."
C2RDC7DB,"Teh, Yee Wye"
C2RDC7DB,"Welling, Max"
C2RDC7DB,"Osindero, Simon"
C2RDC7DB,"Hinton, Geoffrey E."
XPDRKSEG,"Teh, Y. Whye"
XPDRKSEG,"Roweis, S."
PPH9Q7P2,"Teh, Y. W."
PPH9Q7P2,"Jordan, M. I."
PPH9Q7P2,"Beal, M. J."
PPH9Q7P2,"Blei, D. M."
N67G2B8K,"Tenenbaum, Joshua B."
N67G2B8K,"Freeman, William T."
4HDPKIXK,"Tenenbaum, Joshua"
4HDPKIXK,"Silva, Vin de"
4HDPKIXK,"Langford, John C."
FRHCIPI6,"Terrell, G. R."
FRHCIPI6,"Scott, D. W."
KSFC7EG2,"Tesauro, G."
IAA3QUHD,"Tesauro, G."
IAA3QUHD,"Janssens, B."
UQ28NNUE,"Tesauro, G."
UQ28NNUE,"Sejnowski, T. J."
62JX3Z2J,"Tesauro, G."
V24MFCA4,"Tesauro, G."
JBEV5IZQ,"Tesauro, G."
FETS5MS6,"Thakoor, A. P."
FETS5MS6,"Moopenn, A."
FETS5MS6,"Lambe, J."
FETS5MS6,"Khanna, S. K."
JKAQ6FA3,"Hastie, Trevor"
JKAQ6FA3,"Simard, Patrice"
JKAQ6FA3,"Sackinger, Eduard"
336VMZUK,"Hastie, T."
336VMZUK,"Simard, P."
X4IV225E,"Thawonmas, Ruck"
X4IV225E,"Ho, Ji-Young"
EGSCK34S,"Thawonmas, Ruck"
EGSCK34S,"Iizuka, Keita"
N79BBGDW,"Thawonmas, Ruck"
N79BBGDW,"Iizuka, Keita"
B3MV2353,
NS2C5JA5,"Thrun, T."
NS2C5JA5,"Mitchell, T."
G3H9SX3U,"Thrun, S."
G3H9SX3U,"O'Sullivan, J."
BUSB6SEQ,"Thrun, Sebastian"
G67E4T2E,"Thrun, Sebastian"
G67E4T2E,"Mitchell, Tom M."
WXAPU3QU,"Thrun, S."
3VTQPT4Q,"Thrun, S."
AFI5U7BN,"Tibshirani, Robert J."
WGW3QHK3,"Ticknor, A. J."
WGW3QHK3,"Barrett, H."
W6PCD9QK,"Tikhonov, A. N."
W6PCD9QK,"Arsenin, V. Y."
WKGA3CTA,"Tipping, M. E."
T7FRU6TX,"Tipping, M. E."
T7FRU6TX,"Bishop, C. M."
MRAWQXU3,"Tipping, M. E."
MRAWQXU3,"Bishop, C. M."
PZ5BWCUA,"Tishby, N."
PZ5BWCUA,"Levin, E."
PZ5BWCUA,"Solla, S. A."
4JN2MUIV,"Tishby, Naftali"
4JN2MUIV,"Pereira, Fernando"
4JN2MUIV,"Bialek, William"
JA2DBZ72,"Titov, Ivan"
JA2DBZ72,"Henderson, James"
4ZB7SHGP,"Togelius, J."
4ZB7SHGP,"Nardi, R. D."
4ZB7SHGP,"Lucas, S. M."
QTX3IW98,"Togelius, J."
QTX3IW98,"De Nardi, R."
QTX3IW98,"Lucas, S. M."
GP99W3TM,"Toutanova, Kristina"
GP99W3TM,"Manning, Christopher D."
KWFN7K3J,"Tomiat, M."
ASTPCJBQ,"Tong, H."
GU7QG5KH,"Tong, S."
GU7QG5KH,"Koller, D."
8D22KQUJ,"Torgerson, W."
JD94H94D,"Torralba, Antonio"
JD94H94D,"Fergus, Robert"
JD94H94D,"Weiss, Yair"
J33ZS9C8,"Torralba, A."
J33ZS9C8,"Fergus, R."
J33ZS9C8,"Freeman, W. T."
SJJG59CH,"Torresani, Lorenzo"
SJJG59CH,"Lee, Kuang-Chih"
CSFVQK3W,"Torresen, J."
CSFVQK3W,"Mori, S."
CSFVQK3W,"Nakashima, H."
CSFVQK3W,"Tomita, S."
CSFVQK3W,"Landsverk, O."
P3KXB5MR,"Torresen, J."
P3KXB5MR,"Tomita, S."
P3KXB5MR,"Landsverk, O."
9AKPMIH9,"Torresen, Jim"
5ZSU7CUE,"Toulouse, G."
5ZSU7CUE,"Dehaene, S."
5ZSU7CUE,"Changeux, J.-P."
MA5HE4GK,"Touretzky, D. S."
MA5HE4GK,"Pomerleau, D. A."
6B75HC4T,"Toutanova, Kristina"
6B75HC4T,"Klein, Dan"
6B75HC4T,"Manning, Christopher D."
6B75HC4T,"Singer, Yoram"
6CKNHAJU,"Towell, G. G."
6CKNHAJU,"Shawlik, J. W."
WSXEQ259,"Towell, G. G."
WSXEQ259,"Shavlik, J. W."
QC2RA6PK,"Towell, G. G."
QC2RA6PK,"Shawlick, J. W."
QC2RA6PK,"Noordewier, M. O."
44ZUXWCR,"Breiman, Leo"
EC56DNRT,"Breiman, Leo"
UVD5Z36F,"Breiman, Leo"
H7JQD3FU,"Friedman, J."
H7JQD3FU,"Hastie, T."
H7JQD3FU,"Tibshirani, R."
UNVI2SBF,"Tibshirani, R."
5IW4MU4N,"Traven, H. G. C."
